TimeStart,TF,Open,High,Low,Close,Volume
2025-05-17 06:44:00,Min1,103535,103535,103352,103352,0.0032
2025-05-17 06:45:00,Min1,103024,103955,103024,103915,0.0021
2025-05-17 06:46:00,Min1,103737,103737,103274,103274,0.0007
2025-05-17 06:47:00,Min1,103907,103907,103611,103611,0.0002
2025-05-17 06:48:00,Min1,103780,103780,103607,103607,0.0005
2025-05-17 06:51:00,Min1,103063,103621,103063,103269,0.0067
2025-05-17 06:52:00,Min1,103534,103534,103534,103534,0.0003
2025-05-17 06:53:00,Min1,103549,103549,102976,102976,0.0005
2025-05-17 06:54:00,Min1,102981,103155,102981,103155,0.0006
2025-05-17 06:55:00,Min1,103257,103676,103062,103062,0.0012
2025-05-17 06:56:00,Min1,103805,103805,103465,103465,0.0005
2025-05-17 06:57:00,Min1,103183,103945,103120,103945,0.0016
2025-05-17 06:58:00,Min1,103266,103488,103151,103488,0.0008
2025-05-17 06:59:00,Min1,103150,103362,103038,103362,0.0018
2025-05-17 07:00:00,Min1,103894,103894,103428,103569,0.0007
2025-05-17 07:01:00,Min1,103229,103805,103171,103805,0.0008
2025-05-17 07:04:00,Min1,103916,103916,103265,103740,0.0012
2025-05-17 07:05:00,Min1,103666,103666,103149,103149,0.0026
2025-05-17 07:06:00,Min1,103841,103841,103301,103301,0.0010
2025-05-17 07:07:00,Min1,103682,103996,103682,103996,0.0006
2025-05-17 07:08:00,Min1,103967,103967,103669,103669,0.0005
2025-05-17 07:09:00,Min1,103588,103963,103525,103963,0.0025
2025-05-17 07:10:00,Min1,103848,103848,103848,103848,0.0002
2025-05-17 07:11:00,Min1,103831,103861,103831,103861,0.0005
2025-05-17 07:12:00,Min1,103574,103685,103574,103685,0.0020
2025-05-17 07:13:00,Min1,103980,103980,103353,103915,0.0010
2025-05-17 07:14:00,Min1,103526,103846,103526,103846,0.0006
2025-05-17 07:15:00,Min1,103365,103365,103365,103365,0.0003
2025-05-17 07:16:00,Min1,103528,104041,103168,103395,0.0052
2025-05-17 07:17:00,Min1,104023,104023,103345,103375,0.0007
2025-05-17 07:18:00,Min1,103828,103852,103803,103852,0.0004
2025-05-17 07:19:00,Min1,103736,103736,103456,103456,0.0034
2025-05-17 07:20:00,Min1,103448,103942,103060,103874,0.0039
2025-05-17 07:21:00,Min1,103104,103740,103092,103740,0.0007
2025-05-17 07:22:00,Min1,103283,103750,103283,103750,0.0025
2025-05-17 07:23:00,Min1,103699,103699,103699,103699,0.0002
2025-05-17 07:24:00,Min1,103364,103546,103364,103395,0.0004
2025-05-17 07:25:00,Min1,103824,103824,103824,103824,0.0004
2025-05-17 07:26:00,Min1,103358,103941,103358,103941,0.0006
2025-05-17 07:27:00,Min1,103899,103899,103899,103899,0.0002
2025-05-17 07:28:00,Min1,103511,103511,103511,103511,0.0004
2025-05-17 07:29:00,Min1,103986,104065,103107,103651,0.0045
2025-05-17 07:30:00,Min1,103706,103865,103105,103105,0.0012
2025-05-17 07:31:00,Min1,103777,104011,103472,103546,0.0033
2025-05-17 07:32:00,Min1,103865,104008,103132,104008,0.0017
2025-05-17 07:33:00,Min1,103241,103241,103241,103241,0.0001
2025-05-17 07:34:00,Min1,103193,103193,103193,103193,0.0004
2025-05-17 07:35:00,Min1,103566,103961,103141,103433,0.0045
2025-05-17 07:36:00,Min1,103870,103870,103563,103563,0.0004
2025-05-17 07:38:00,Min1,103076,103975,103059,103975,0.0023
2025-05-17 07:39:00,Min1,103636,104004,103295,104004,0.0012
2025-05-17 07:40:00,Min1,103263,103643,103263,103643,0.0006
2025-05-17 07:41:00,Min1,103103,103103,103103,103103,0.0002
2025-05-17 07:42:00,Min1,103828,103828,103140,103502,0.0012
2025-05-17 07:43:00,Min1,103332,103852,103323,103323,0.0006
2025-05-17 07:44:00,Min1,103706,103706,103234,103527,0.0008
2025-05-17 07:45:00,Min1,103468,103575,103468,103575,0.0004
2025-05-17 07:46:00,Min1,103668,103668,103161,103277,0.0059
2025-05-17 07:47:00,Min1,103841,103858,103036,103199,0.0013
2025-05-17 07:48:00,Min1,103893,103899,103764,103764,0.0007
2025-05-17 07:49:00,Min1,103017,103017,103017,103017,0.0003
2025-05-17 07:50:00,Min1,103301,103301,103301,103301,0.0003
2025-05-17 07:51:00,Min1,103858,103858,102960,102960,0.0005
2025-05-17 07:52:00,Min1,103048,103577,103048,103577,0.0003
2025-05-17 07:54:00,Min1,103882,103882,103684,103684,0.0004
2025-05-17 07:55:00,Min1,103813,103813,103289,103289,0.0005
2025-05-17 07:56:00,Min1,103584,103584,103117,103117,0.0007
2025-05-17 07:57:00,Min1,103111,103495,103111,103495,0.0007
2025-05-17 07:58:00,Min1,103290,103967,103254,103254,0.0013
2025-05-17 07:59:00,Min1,102962,102962,102962,102962,0.0020
2025-05-17 08:00:00,Min1,103846,103846,103846,103846,0.0007
2025-05-17 08:01:00,Min1,103852,103852,103130,103130,0.0017
2025-05-17 08:02:00,Min1,103051,103854,102985,103854,0.0011
2025-05-17 08:03:00,Min1,103741,103878,103741,103878,0.0004
2025-05-17 08:04:00,Min1,102994,103074,102994,102997,0.0006
2025-05-17 08:06:00,Min1,103629,103629,103629,103629,0.0001
2025-05-17 08:07:00,Min1,103116,103146,103116,103126,0.0022
2025-05-17 08:08:00,Min1,103545,103567,103223,103567,0.0040
2025-05-17 08:09:00,Min1,103677,103677,102919,103035,0.0009
2025-05-17 08:10:00,Min1,103476,103600,103476,103600,0.0021
2025-05-17 08:11:00,Min1,103638,103638,103638,103638,0.0003
2025-05-17 08:12:00,Min1,103713,103713,103083,103083,0.0012
2025-05-17 08:13:00,Min1,103226,103584,102837,103584,0.0040
2025-05-17 08:14:00,Min1,103473,103864,103473,103864,0.0062
2025-05-17 08:15:00,Min1,103776,103776,103459,103459,0.0002
2025-05-17 08:18:00,Min1,103549,103549,103549,103549,0.0002
2025-05-17 08:19:00,Min1,103767,103783,103310,103638,0.0026
2025-05-17 08:20:00,Min1,103054,103054,102913,102913,0.0003
2025-05-17 08:21:00,Min1,103174,103174,103174,103174,0.0001
2025-05-17 08:22:00,Min1,103511,103511,102761,102761,0.0005
2025-05-17 08:23:00,Min1,103033,103573,103007,103007,0.0006
2025-05-17 08:24:00,Min1,103207,103504,102805,103482,0.0051
2025-05-17 08:25:00,Min1,102893,103348,102893,103348,0.0005
2025-05-17 08:26:00,Min1,103091,103848,103091,103848,0.0004
2025-05-17 08:27:00,Min1,103734,103904,103251,103251,0.0070
2025-05-17 08:29:00,Min1,103937,103941,103146,103146,0.0032
2025-05-17 08:31:00,Min1,103967,103967,103399,103399,0.0006
2025-05-17 08:32:00,Min1,103936,104044,103856,104044,0.0007
2025-05-17 08:33:00,Min1,103216,103861,103015,103015,0.0010
2025-05-17 08:34:00,Min1,103760,104012,103105,103105,0.0009
2025-05-17 08:35:00,Min1,103159,103840,103159,103301,0.0006
2025-05-17 08:36:00,Min1,103640,104011,103640,104011,0.0010
2025-05-17 08:37:00,Min1,103794,103983,103105,103120,0.0037
2025-05-17 08:38:00,Min1,103778,103778,103778,103778,0.0002
2025-05-17 08:39:00,Min1,103170,103648,103170,103648,0.0043
2025-05-17 08:40:00,Min1,103153,103986,103153,103986,0.0069
2025-05-17 08:41:00,Min1,103404,103404,103198,103198,0.0006
2025-05-17 08:42:00,Min1,103770,103925,103686,103906,0.0018
2025-05-17 08:44:00,Min1,103138,103860,103138,103860,0.0008
2025-05-17 08:45:00,Min1,103608,103902,103410,103902,0.0008
2025-05-17 08:46:00,Min1,103569,103569,102940,103127,0.0066
2025-05-17 08:47:00,Min1,103564,103678,102987,103201,0.0013
2025-05-17 08:48:00,Min1,103485,103485,103147,103147,0.0005
2025-05-17 08:49:00,Min1,102955,103664,102955,103664,0.0005
2025-05-17 08:50:00,Min1,103414,103979,103072,103082,0.0040
2025-05-17 08:51:00,Min1,103860,103860,103860,103860,0.0002
2025-05-17 08:52:00,Min1,103941,103941,103071,103071,0.0003
2025-05-17 08:53:00,Min1,103811,103811,103811,103811,0.0002
2025-05-17 08:54:00,Min1,103913,103913,103406,103567,0.0040
2025-05-17 08:55:00,Min1,103316,103745,103316,103745,0.0005
2025-05-17 08:56:00,Min1,103104,103935,103104,103270,0.0006
2025-05-17 08:57:00,Min1,103914,103925,103072,103072,0.0043
2025-05-17 08:58:00,Min1,103608,103803,103335,103803,0.0012
2025-05-17 08:59:00,Min1,103036,103516,103036,103516,0.0004
2025-05-17 09:00:00,Min1,103916,103916,103407,103407,0.0017
2025-05-17 09:01:00,Min1,103105,103784,103013,103784,0.0032
2025-05-17 09:02:00,Min1,103469,103524,103315,103524,0.0005
2025-05-17 09:03:00,Min1,103290,103514,102958,103232,0.0021
2025-05-17 09:04:00,Min1,103280,103531,103128,103531,0.0015
2025-05-17 09:05:00,Min1,103015,103828,103015,103828,0.0004
2025-05-17 09:06:00,Min1,103541,103541,103541,103541,0.0001
2025-05-17 09:07:00,Min1,103012,103798,102899,103632,0.0018
2025-05-17 09:08:00,Min1,103048,103255,102971,103255,0.0010
2025-05-17 09:09:00,Min1,103279,103515,102956,102956,0.0040
2025-05-17 09:10:00,Min1,103514,103514,103280,103459,0.0004
2025-05-17 09:11:00,Min1,103177,103177,103177,103177,0.0004
2025-05-17 09:12:00,Min1,103183,103695,103183,103430,0.0007
2025-05-17 09:13:00,Min1,103173,103173,103173,103173,0.0004
2025-05-17 09:14:00,Min1,102893,103265,102893,103265,0.0004
2025-05-17 09:15:00,Min1,103127,103127,103127,103127,0.0001
2025-05-17 09:16:00,Min1,103420,103420,102902,103283,0.0044
2025-05-17 09:19:00,Min1,103137,103137,103137,103137,0.0001
2025-05-17 09:20:00,Min1,103540,103540,102737,102737,0.0022
2025-05-17 09:22:00,Min1,103329,103466,103168,103466,0.0008
2025-05-17 09:23:00,Min1,103182,103278,102793,103278,0.0009
2025-05-17 09:24:00,Min1,102519,102656,102519,102656,0.0003
2025-05-17 09:25:00,Min1,103403,103403,102556,103252,0.0011
2025-05-17 09:26:00,Min1,102524,102698,102524,102698,0.0014
2025-05-17 09:27:00,Min1,103360,103360,102500,102500,0.0004
2025-05-17 09:28:00,Min1,102501,102501,102501,102501,0.0002
2025-05-17 09:30:00,Min1,102936,102936,102584,102584,0.0006
2025-05-17 09:31:00,Min1,103444,103444,103436,103436,0.0006
2025-05-17 09:32:00,Min1,102802,103223,102788,102788,0.0006
2025-05-17 09:33:00,Min1,103166,103166,102537,102537,0.0005
2025-05-17 09:34:00,Min1,102840,103365,102612,103365,0.0041
2025-05-17 09:35:00,Min1,103308,103308,103308,103308,0.0002
2025-05-17 09:37:00,Min1,102492,103475,102492,103475,0.0007
2025-05-17 09:38:00,Min1,103407,103407,102526,102526,0.0058
2025-05-17 09:39:00,Min1,103231,103231,103231,103231,0.0002
2025-05-17 09:40:00,Min1,102741,102986,102558,102986,0.0038
2025-05-17 09:41:00,Min1,103156,103156,103156,103156,0.0002
2025-05-17 09:42:00,Min1,103058,103409,102488,102918,0.0010
2025-05-17 09:43:00,Min1,102499,102821,102499,102821,0.0011
2025-05-17 09:44:00,Min1,102562,102562,102562,102562,0.0009
2025-05-17 09:45:00,Min1,103350,103350,102637,103023,0.0044
2025-05-17 09:46:00,Min1,103245,103245,102845,102901,0.0008
2025-05-17 09:47:00,Min1,103102,103169,102459,102531,0.0020
2025-05-17 09:50:00,Min1,102362,102904,102362,102904,0.0049
2025-05-17 09:51:00,Min1,102345,103291,102345,102490,0.0008
2025-05-17 09:52:00,Min1,102313,102735,102313,102735,0.0005
2025-05-17 09:53:00,Min1,103289,103289,102485,102485,0.0038
2025-05-17 09:54:00,Min1,102471,102471,102471,102471,0.0002
2025-05-17 09:55:00,Min1,103034,103330,103034,103200,0.0007
2025-05-17 09:56:00,Min1,102435,102760,102435,102495,0.0006
2025-05-17 09:57:00,Min1,102874,102874,102874,102874,0.0002
2025-05-17 09:59:00,Min1,102870,102870,102495,102495,0.0007
2025-05-17 10:00:00,Min1,102539,102539,102539,102539,0.0003
2025-05-17 10:01:00,Min1,103205,103250,102385,103204,0.0012
2025-05-17 10:02:00,Min1,102653,103116,102426,102426,0.0032
2025-05-17 10:03:00,Min1,102370,103109,102370,102647,0.0009
2025-05-17 10:04:00,Min1,103057,103057,103034,103034,0.0005
2025-05-17 10:05:00,Min1,102983,102983,102983,102983,0.0004
2025-05-17 10:06:00,Min1,102560,103388,102522,102522,0.0006
2025-05-17 10:07:00,Min1,103140,103140,102434,103082,0.0005
2025-05-17 10:08:00,Min1,103451,103451,102533,102881,0.0003
2025-05-17 10:09:00,Min1,102497,103417,102497,102519,0.0039
2025-05-17 10:10:00,Min1,103397,103397,103390,103390,0.0014
2025-05-17 10:11:00,Min1,102768,102768,102768,102768,0.0015
2025-05-17 10:12:00,Min1,102998,102998,102504,102504,0.0005
2025-05-17 10:13:00,Min1,102558,103489,102558,103417,0.0008
2025-05-17 10:14:00,Min1,102685,103531,102685,103531,0.0009
2025-05-17 10:15:00,Min1,102970,103290,102970,103290,0.0047
2025-05-17 10:16:00,Min1,103508,103508,103508,103508,0.0015
2025-05-17 10:17:00,Min1,103341,103418,103232,103418,0.0009
2025-05-17 10:18:00,Min1,102585,103471,102473,102848,0.0009
2025-05-17 10:19:00,Min1,103052,103418,102914,103114,0.0013
2025-05-17 10:20:00,Min1,102604,103185,102604,103185,0.0004
2025-05-17 10:21:00,Min1,103002,103002,102524,102851,0.0007
2025-05-17 10:22:00,Min1,103092,103092,102553,102754,0.0010
2025-05-17 10:23:00,Min1,103183,103411,102650,103399,0.0034
2025-05-17 10:24:00,Min1,102675,102675,102675,102675,0.0001
2025-05-17 10:25:00,Min1,103100,103100,102849,102854,0.0008
2025-05-17 10:26:00,Min1,102613,103482,102613,102974,0.0006
2025-05-17 10:27:00,Min1,103024,103478,102609,103343,0.0034
2025-05-17 10:28:00,Min1,103294,103294,102709,102709,0.0007
2025-05-17 10:29:00,Min1,103487,103487,102753,102753,0.0007
2025-05-17 10:30:00,Min1,103100,103100,102642,102642,0.0009
2025-05-17 10:31:00,Min1,103434,103434,103294,103294,0.0043
2025-05-17 10:32:00,Min1,103076,103401,103076,103401,0.0002
2025-05-17 10:33:00,Min1,103158,103158,102583,102682,0.0009
2025-05-17 10:34:00,Min1,103110,103435,102538,103435,0.0020
2025-05-17 10:35:00,Min1,103414,103414,102747,102747,0.0045
2025-05-17 10:36:00,Min1,102715,103251,102573,102573,0.0006
2025-05-17 10:37:00,Min1,102871,102871,102871,102871,0.0003
2025-05-17 10:38:00,Min1,102916,102916,102700,102700,0.0005
2025-05-17 10:39:00,Min1,102473,103300,102473,102823,0.0043
2025-05-17 10:40:00,Min1,102411,102942,102411,102942,0.0007
2025-05-17 10:41:00,Min1,103220,103240,102385,102662,0.0010
2025-05-17 10:42:00,Min1,103189,103189,102410,103013,0.0006
2025-05-17 10:44:00,Min1,103109,103109,102375,102375,0.0006
2025-05-17 10:45:00,Min1,102545,103083,102545,103083,0.0025
2025-05-17 10:46:00,Min1,103179,103312,102599,103312,0.0018
2025-05-17 10:47:00,Min1,102846,102942,102688,102942,0.0009
2025-05-17 10:48:00,Min1,102943,103354,102457,102457,0.0010
2025-05-17 10:49:00,Min1,103233,103233,102806,102806,0.0006
2025-05-17 10:50:00,Min1,103193,103193,102401,102651,0.0012
2025-05-17 10:51:00,Min1,102738,103359,102738,103359,0.0006
2025-05-17 10:52:00,Min1,103043,103092,102534,102534,0.0043
2025-05-17 10:53:00,Min1,102971,102971,102425,102599,0.0012
2025-05-17 10:54:00,Min1,103363,103363,102636,102810,0.0004
2025-05-17 10:55:00,Min1,102420,103359,102420,103359,0.0031
2025-05-17 10:56:00,Min1,102894,103248,102894,103248,0.0008
2025-05-17 10:57:00,Min1,102480,103269,102480,103269,0.0005
2025-05-17 10:58:00,Min1,102510,103222,102510,102598,0.0022
2025-05-17 10:59:00,Min1,103176,103176,103176,103176,0.0019
2025-05-17 11:00:00,Min1,102848,103288,102848,103246,0.0007
2025-05-17 11:01:00,Min1,102415,103059,102415,102672,0.0008
2025-05-17 11:02:00,Min1,102543,103030,102540,103009,0.0011
2025-05-17 11:03:00,Min1,102992,102992,102992,102992,0.0003
2025-05-17 11:04:00,Min1,102478,103242,102478,103242,0.0034
2025-05-17 11:05:00,Min1,103263,103263,102336,102336,0.0008
2025-05-17 11:06:00,Min1,103152,103152,103152,103152,0.0002
2025-05-17 11:07:00,Min1,102597,102597,102426,102426,0.0005
2025-05-17 11:08:00,Min1,103001,103001,102751,102751,0.0005
2025-05-17 11:09:00,Min1,102342,102786,102342,102455,0.0009
2025-05-17 11:10:00,Min1,103108,103285,102510,102877,0.0011
2025-05-17 11:11:00,Min1,102853,103182,102853,103182,0.0047
2025-05-17 11:12:00,Min1,103052,103052,103052,103052,0.0004
2025-05-17 11:13:00,Min1,103034,103148,102722,102722,0.0008
2025-05-17 11:14:00,Min1,102741,102741,102741,102741,0.0003
2025-05-17 11:15:00,Min1,102845,102845,102845,102845,0.0002
2025-05-17 11:16:00,Min1,102934,103160,102651,103160,0.0038
2025-05-17 11:17:00,Min1,103030,103030,103030,103030,0.0003
2025-05-17 11:18:00,Min1,103070,103070,103009,103009,0.0006
2025-05-17 11:19:00,Min1,102394,102917,102394,102412,0.0003
2025-05-17 11:20:00,Min1,102912,103156,102281,103156,0.0015
2025-05-17 11:21:00,Min1,102600,103344,102343,103344,0.0010
2025-05-17 11:22:00,Min1,102453,102648,102442,102442,0.0027
2025-05-17 11:23:00,Min1,102767,102767,102651,102651,0.0003
2025-05-17 11:25:00,Min1,102745,102745,102315,102315,0.0006
2025-05-17 11:26:00,Min1,103020,103153,102346,102798,0.0024
2025-05-17 11:27:00,Min1,103078,103078,103078,103078,0.0027
2025-05-17 11:28:00,Min1,102662,102662,102662,102662,0.0002
2025-05-17 11:29:00,Min1,102587,102587,102348,102494,0.0047
2025-05-17 11:30:00,Min1,103146,103181,102672,102762,0.0008
2025-05-17 11:32:00,Min1,102746,102746,102663,102746,0.0007
2025-05-17 11:33:00,Min1,103074,103210,103074,103210,0.0011
2025-05-17 11:34:00,Min1,103016,103016,102567,102567,0.0005
2025-05-17 11:35:00,Min1,103285,103386,102703,103099,0.0012
2025-05-17 11:36:00,Min1,102599,103155,102599,103155,0.0023
2025-05-17 11:37:00,Min1,103000,103070,102912,102945,0.0009
2025-05-17 11:38:00,Min1,103441,103441,103441,103441,0.0002
2025-05-17 11:39:00,Min1,103414,103414,102937,103221,0.0026
2025-05-17 11:40:00,Min1,102469,102778,102469,102778,0.0006
2025-05-17 11:41:00,Min1,103341,103341,102663,102663,0.0007
2025-05-17 11:42:00,Min1,102831,102831,102831,102831,0.0002
2025-05-17 11:43:00,Min1,103034,103429,103034,103429,0.0004
2025-05-17 11:44:00,Min1,102752,103097,102752,103097,0.0036
2025-05-17 11:45:00,Min1,103479,103479,102941,102941,0.0051
2025-05-17 11:46:00,Min1,102626,103315,102626,102649,0.0013
2025-05-17 11:47:00,Min1,103453,103548,102652,103542,0.0012
2025-05-17 11:48:00,Min1,102828,103514,102796,103494,0.0010
2025-05-17 11:49:00,Min1,103176,103447,103051,103051,0.0045
2025-05-17 11:50:00,Min1,103178,103538,102943,103212,0.0011
2025-05-17 11:51:00,Min1,103038,103462,102632,103227,0.0009
2025-05-17 11:52:00,Min1,102656,102656,102656,102656,0.0002
2025-05-17 11:53:00,Min1,103315,103488,103087,103447,0.0010
2025-05-17 11:54:00,Min1,103440,103493,102763,103493,0.0023
2025-05-17 11:55:00,Min1,102930,102930,102737,102737,0.0005
2025-05-17 11:56:00,Min1,103329,103507,102844,103453,0.0023
2025-05-17 11:57:00,Min1,102704,102704,102704,102704,0.0001
2025-05-17 11:58:00,Min1,102611,103315,102611,102705,0.0054
2025-05-17 11:59:00,Min1,103332,103332,102901,103197,0.0008
2025-05-17 12:00:00,Min1,103002,103341,102913,102913,0.0008
2025-05-17 12:01:00,Min1,102948,103187,102607,102607,0.0032
2025-05-17 12:02:00,Min1,102570,103526,102570,103322,0.0006
2025-05-17 12:03:00,Min1,103019,103305,103019,103305,0.0006
2025-05-17 12:04:00,Min1,102966,103207,102966,103207,0.0005
2025-05-17 12:05:00,Min1,102546,102676,102546,102676,0.0005
2025-05-17 12:06:00,Min1,102924,103461,102683,103461,0.0035
2025-05-17 12:07:00,Min1,103343,103343,102731,102731,0.0004
2025-05-17 12:08:00,Min1,102883,103282,102690,102690,0.0010
2025-05-17 12:09:00,Min1,103332,103376,102671,102671,0.0010
2025-05-17 12:10:00,Min1,103094,103373,102512,102512,0.0009
2025-05-17 12:11:00,Min1,102752,103291,102752,103291,0.0034
2025-05-17 12:12:00,Min1,103172,103312,102948,102948,0.0008
2025-05-17 12:13:00,Min1,103171,103471,102841,102959,0.0007
2025-05-17 12:14:00,Min1,102975,102975,102587,102627,0.0010
2025-05-17 12:15:00,Min1,102996,102996,102996,102996,0.0002
2025-05-17 12:16:00,Min1,103110,103153,103042,103042,0.0043
2025-05-17 12:17:00,Min1,103480,103480,102784,103376,0.0007
2025-05-17 12:18:00,Min1,102571,103464,102571,103390,0.0011
2025-05-17 12:19:00,Min1,103308,103308,102665,102665,0.0004
2025-05-17 12:20:00,Min1,102863,103294,102863,103294,0.0003
2025-05-17 12:21:00,Min1,103222,103222,102636,102795,0.0047
2025-05-17 12:23:00,Min1,102637,103317,102637,103314,0.0010
2025-05-17 12:24:00,Min1,102929,103518,102739,103518,0.0011
2025-05-17 12:25:00,Min1,103323,103323,103323,103323,0.0004
2025-05-17 12:26:00,Min1,102838,102838,102838,102838,0.0024
2025-05-17 12:27:00,Min1,102780,102780,102780,102780,0.0003
2025-05-17 12:28:00,Min1,103130,103130,102801,102801,0.0003
2025-05-17 12:29:00,Min1,103494,103494,102507,102507,0.0042
2025-05-17 12:30:00,Min1,102785,103449,102785,103270,0.0013
2025-05-17 12:31:00,Min1,103067,103067,103067,103067,0.0001
2025-05-17 12:32:00,Min1,103511,103511,102546,102546,0.0008
2025-05-17 12:33:00,Min1,102725,103055,102725,103055,0.0008
2025-05-17 12:34:00,Min1,103137,103137,103137,103137,0.0001
2025-05-17 12:35:00,Min1,102893,102893,102774,102774,0.0003
2025-05-17 12:36:00,Min1,102624,103350,102624,102885,0.0037
2025-05-17 12:37:00,Min1,102615,102761,102615,102761,0.0005
2025-05-17 12:39:00,Min1,102502,103396,102502,102957,0.0006
2025-05-17 12:40:00,Min1,102469,103121,102469,102563,0.0015
2025-05-17 12:41:00,Min1,102634,102634,102634,102634,0.0001
2025-05-17 12:42:00,Min1,102624,103396,102624,103231,0.0012
2025-05-17 12:44:00,Min1,103038,103209,102708,102708,0.0009
2025-05-17 12:45:00,Min1,102497,102589,102497,102543,0.0007
2025-05-17 12:46:00,Min1,102881,102881,102881,102881,0.0003
2025-05-17 12:48:00,Min1,102650,103178,102650,102807,0.0004
2025-05-17 12:49:00,Min1,103404,103404,102756,102756,0.0029
2025-05-17 12:50:00,Min1,102714,102919,102714,102919,0.0005
2025-05-17 12:52:00,Min1,103212,103413,102892,103413,0.0030
2025-05-17 12:53:00,Min1,102950,103150,102950,103150,0.0003
2025-05-17 12:54:00,Min1,103040,103040,102397,102397,0.0007
2025-05-17 12:55:00,Min1,102758,103256,102746,102746,0.0010
2025-05-17 12:56:00,Min1,103117,103117,103117,103117,0.0002
2025-05-17 12:57:00,Min1,103239,103371,102526,103371,0.0051
2025-05-17 12:59:00,Min1,102944,102944,102434,102659,0.0005
2025-05-17 13:00:00,Min1,102496,103276,102496,102971,0.0011
2025-05-17 13:01:00,Min1,102491,103059,102491,103059,0.0006
2025-05-17 13:02:00,Min1,102462,103411,102462,103411,0.0044
2025-05-17 13:05:00,Min1,102986,103347,102986,103347,0.0008
2025-05-17 13:06:00,Min1,102512,102512,102512,102512,0.0002
2025-05-17 13:07:00,Min1,103013,103013,103013,103013,0.0001
2025-05-17 13:08:00,Min1,102683,102868,102683,102868,0.0004
2025-05-17 13:09:00,Min1,103008,103008,102464,102574,0.0029
2025-05-17 13:10:00,Min1,102666,102666,102440,102440,0.0066
2025-05-17 13:12:00,Min1,103319,103319,103319,103319,0.0001
2025-05-17 13:13:00,Min1,102592,102592,102592,102592,0.0001
2025-05-17 13:14:00,Min1,102906,103062,102906,103062,0.0006
2025-05-17 13:15:00,Min1,102775,103566,102572,102572,0.0008
2025-05-17 13:16:00,Min1,102663,103474,102663,103474,0.0006
2025-05-17 13:17:00,Min1,102858,102858,102613,102673,0.0004
2025-05-17 13:18:00,Min1,103050,103399,102562,102623,0.0055
2025-05-17 13:19:00,Min1,102531,103540,102531,103540,0.0021
2025-05-17 13:20:00,Min1,103102,103276,103102,103276,0.0003
2025-05-17 13:21:00,Min1,103428,103428,103112,103215,0.0043
2025-05-17 13:22:00,Min1,102610,103118,102530,102530,0.0005
2025-05-17 13:24:00,Min1,103057,103143,103057,103143,0.0002
2025-05-17 13:25:00,Min1,102798,102798,102493,102493,0.0039
2025-05-17 13:26:00,Min1,103053,103053,102485,102899,0.0041
2025-05-17 13:27:00,Min1,102669,102669,102669,102669,0.0002
2025-05-17 13:28:00,Min1,102786,102786,102436,102490,0.0029
2025-05-17 13:29:00,Min1,103177,103177,103177,103177,0.0001
2025-05-17 13:30:00,Min1,102742,103287,102508,103287,0.0005
2025-05-17 13:31:00,Min1,102766,102766,102766,102766,0.0001
2025-05-17 13:32:00,Min1,102977,102977,102532,102532,0.0038
2025-05-17 13:33:00,Min1,102990,103299,102817,102817,0.0019
2025-05-17 13:34:00,Min1,102627,103361,102627,103361,0.0003
2025-05-17 13:35:00,Min1,103162,103359,103034,103074,0.0008
2025-05-17 13:36:00,Min1,103007,103007,102751,102751,0.0007
2025-05-17 13:37:00,Min1,102675,103306,102675,103306,0.0004
2025-05-17 13:38:00,Min1,102580,103255,102538,102538,0.0005
2025-05-17 13:39:00,Min1,102323,103170,102323,102635,0.0025
2025-05-17 13:40:00,Min1,102816,103321,102816,103000,0.0007
2025-05-17 13:41:00,Min1,103199,103343,102394,103343,0.0009
2025-05-17 13:42:00,Min1,102660,103177,102316,103177,0.0071
2025-05-17 13:43:00,Min1,103168,103168,102417,102564,0.0007
2025-05-17 13:44:00,Min1,102558,102929,102313,102929,0.0022
2025-05-17 13:45:00,Min1,102484,103011,102484,103011,0.0004
2025-05-17 13:46:00,Min1,102492,102492,102492,102492,0.0003
2025-05-17 13:47:00,Min1,103020,103220,102781,103220,0.0050
2025-05-17 13:48:00,Min1,102414,102619,102378,102619,0.0008
2025-05-17 13:49:00,Min1,102542,102588,102357,102357,0.0010
2025-05-17 13:50:00,Min1,103195,103195,103195,103195,0.0003
2025-05-17 13:51:00,Min1,102396,103051,102390,102390,0.0008
2025-05-17 13:52:00,Min1,102223,103077,102223,102402,0.0017
2025-05-17 13:53:00,Min1,102976,102976,102435,102707,0.0010
2025-05-17 13:54:00,Min1,102316,103094,102316,103094,0.0006
2025-05-17 13:55:00,Min1,102386,102931,102286,102286,0.0010
2025-05-17 13:57:00,Min1,102278,103156,102278,103156,0.0003
2025-05-17 13:58:00,Min1,102960,102960,102326,102326,0.0007
2025-05-17 13:59:00,Min1,102306,102974,102306,102360,0.0018
2025-05-17 14:00:00,Min1,102384,102822,102384,102550,0.0009
2025-05-17 14:01:00,Min1,102362,102708,102362,102676,0.0005
2025-05-17 14:02:00,Min1,102707,102707,102707,102707,0.0012
2025-05-17 14:03:00,Min1,102662,103145,102662,103145,0.0005
2025-05-17 14:04:00,Min1,103032,103032,102515,102983,0.0021
2025-05-17 14:05:00,Min1,102665,103062,102386,103062,0.0009
2025-05-17 14:06:00,Min1,103357,103357,102549,102549,0.0033
2025-05-17 14:07:00,Min1,102404,102624,102310,102398,0.0011
2025-05-17 14:08:00,Min1,103090,103090,102616,102616,0.0018
